split,feature_set,model,val_auc,val_f1,train_auc,train_f1,overfit_gap_auc,overfit_gap_f1,selection_score,selected
split2_balanced_quota,baseline,hgb_balanced,0.998369322498216,0.9860824031969133,0.9993469855008276,0.9882449506053411,0.0009776630026115951,0.0021625474084278062,0.9973398541448032,True
split2_balanced_quota,baseline,rf_balanced,0.9984139444585128,0.9851403412217942,0.9999315699623795,0.9895680712653109,0.001517625503866693,0.004427730043516709,0.9965481991957004,False
split2_balanced_quota,baseline,et_balanced,0.9962277369798263,0.9811476537773497,0.9988789641441156,0.9848569169034299,0.002651227164289338,0.00370926312608022,0.9939748076161615,False
split2_balanced_quota,baseline,logreg_balanced,0.8639460699678477,0.8843995510662177,0.8634821736131313,0.8818401038768318,0.0,0.0,0.8639460699678477,False
split2_balanced_quota,ebpf,hgb_balanced,0.9992692818281576,0.9932161151875952,0.9997809636229839,0.9941702979625486,0.0005116817948263019,0.0009541827749534049,0.998774895237006,True
split2_balanced_quota,ebpf,rf_balanced,0.9989745006407452,0.9932104752667313,0.9999892189963644,0.9953724172487989,0.0010147183556191708,0.002161941982067539,0.9979266559674187,False
split2_balanced_quota,ebpf,et_balanced,0.9976541049901395,0.98834628190899,0.9990238091038924,0.9901509790044822,0.0013697041137529231,0.001804697095492247,0.9965180786593899,False
split2_balanced_quota,ebpf,logreg_balanced,0.8936520177720482,0.8841191066997519,0.8948894448512551,0.8830140889662814,0.001237427079206932,0.0,0.8930333042324448,False
